Code,Date,Open,High,Low,Close,Volume,Value,Trades
SBR,09/08/2011,0.105,0.105,0.100,0.100,355000,35566.895,9
SBR,10/08/2011,0.115,0.130,0.115,0.130,119628,14057.220,3
SBR,11/08/2011,0.110,0.115,0.100,0.105,170000,17705.720,10
SBR,12/08/2011,0.110,0.110,0.105,0.105,120000,12700.000,4
SBR,15/08/2011,0.100,0.100,0.096,0.096,185000,18179.804,6
SBR,16/08/2011,0.100,0.100,0.097,0.100,321000,32070.000,9
SBR,17/08/2011,0.105,0.105,0.105,0.105,23000,2415.000,2
SBR,18/08/2011,0.095,0.130,0.095,0.125,460649,51857.865,17
SBR,19/08/2011,0.110,0.110,0.105,0.105,85050,9100.500,7
SBR,22/08/2011,0.105,0.105,0.105,0.105,13000,1365.000,2
SBR,23/08/2011,0.105,0.115,0.098,0.115,167096,18729.331,10
SBR,24/08/2011,0.110,0.110,0.105,0.110,112051,12184.860,4
SBR,25/08/2011,0.000,0.000,0.000,0.110,0,0.000,0
SBR,26/08/2011,0.110,0.115,0.110,0.115,122310,13565.600,3
SBR,29/08/2011,0.110,0.110,0.110,0.110,309750,34072.500,10
SBR,30/08/2011,0.000,0.000,0.000,0.110,0,0.000,0
SBR,31/08/2011,0.110,0.110,0.110,0.110,80389,8842.790,4
SBR,01/09/2011,0.110,0.110,0.110,0.110,57000,6270.000,1
SBR,02/09/2011,0.105,0.105,0.105,0.105,68760,7219.800,3
SBR,05/09/2011,0.000,0.000,0.000,0.105,0,0.000,0
SBR,06/09/2011,0.110,0.110,0.100,0.100,150000,15641.940,5
SBR,07/09/2011,0.100,0.100,0.095,0.095,561678,54161.400,7
SBR,08/09/2011,0.100,0.100,0.100,0.100,115000,11500.000,3
SBR,09/09/2011,0.100,0.100,0.100,0.100,25000,2500.000,2
SBR,12/09/2011,0.100,0.100,0.098,0.098,1309602,130898.200,12
SBR,13/09/2011,0.098,0.098,0.098,0.098,123100,12063.800,4
SBR,14/09/2011,0.105,0.110,0.100,0.105,196727,20459.970,7
SBR,15/09/2011,0.000,0.000,0.000,0.105,0,0.000,0
SBR,16/09/2011,0.105,0.110,0.105,0.110,110404,11869.340,8
SBR,19/09/2011,0.115,0.115,0.115,0.115,50000,5750.000,4
SBR,20/09/2011,0.115,0.115,0.110,0.110,35000,3875.000,3
SBR,21/09/2011,0.110,0.110,0.110,0.110,285000,31350.000,7
SBR,22/09/2011,0.110,0.110,0.105,0.105,157000,16610.000,10
SBR,23/09/2011,0.100,0.105,0.100,0.105,152956,15690.880,7
SBR,26/09/2011,0.105,0.105,0.100,0.100,472223,47477.020,11
SBR,27/09/2011,0.110,0.110,0.110,0.110,19000,2090.000,1
SBR,28/09/2011,0.000,0.000,0.000,0.110,0,0.000,0
SBR,29/09/2011,0.105,0.110,0.105,0.110,200000,21750.000,6
SBR,30/09/2011,0.105,0.105,0.105,0.105,102435,10755.675,2
SBR,03/10/2011,0.105,0.105,0.105,0.105,50811,5335.155,2
SBR,04/10/2011,0.000,0.000,0.000,0.105,0,0.000,0
SBR,05/10/2011,0.110,0.115,0.110,0.115,63000,7007.500,4
SBR,06/10/2011,0.115,0.115,0.115,0.115,24115,2773.225,3
SBR,07/10/2011,0.120,0.130,0.120,0.130,173975,21891.750,5
SBR,10/10/2011,0.000,0.000,0.000,0.130,0,0.000,0
SBR,11/10/2011,0.130,0.150,0.130,0.150,377000,52335.000,17
SBR,12/10/2011,0.000,0.000,0.000,0.150,0,0.000,0
SBR,13/10/2011,0.130,0.130,0.130,0.130,10000,1300.000,1
SBR,14/10/2011,0.000,0.000,0.000,0.130,0,0.000,0
SBR,17/10/2011,0.145,0.145,0.145,0.145,1250,181.250,1
SBR,18/10/2011,0.140,0.140,0.140,0.140,25000,3500.000,1
SBR,19/10/2011,0.000,0.000,0.000,0.140,0,0.000,0
SBR,20/10/2011,0.000,0.000,0.000,0.140,0,0.000,0
SBR,21/10/2011,0.135,0.140,0.135,0.140,156025,21781.155,7
SBR,24/10/2011,0.140,0.140,0.130,0.130,215573,29133.340,10
SBR,25/10/2011,0.140,0.140,0.140,0.140,20000,2800.000,1
SBR,26/10/2011,0.140,0.140,0.140,0.140,80000,11200.000,4
SBR,27/10/2011,0.140,0.140,0.140,0.140,124300,17402.000,5
SBR,28/10/2011,0.140,0.140,0.130,0.130,39382,5512.810,3
SBR,31/10/2011,0.140,0.140,0.130,0.130,115000,15950.000,5
SBR,01/11/2011,0.135,0.135,0.135,0.135,26495,3576.825,2
SBR,02/11/2011,0.000,0.000,0.000,0.135,0,0.000,0
SBR,03/11/2011,0.140,0.140,0.130,0.130,43279,5908.770,6
SBR,04/11/2011,0.125,0.125,0.125,0.125,4971,621.375,1
SBR,07/11/2011,0.140,0.140,0.125,0.125,48500,6662.500,3
SBR,08/11/2011,0.130,0.160,0.130,0.150,888270,132842.550,44
SBR,09/11/2011,0.155,0.160,0.145,0.145,361500,56452.500,19
SBR,10/11/2011,0.145,0.145,0.130,0.130,318370,43245.600,16
SBR,11/11/2011,0.140,0.145,0.135,0.145,73937,10477.205,10
SBR,14/11/2011,0.140,0.150,0.135,0.140,205000,29320.000,11
SBR,15/11/2011,0.145,0.145,0.145,0.145,12870,1866.150,1
SBR,16/11/2011,0.145,0.145,0.140,0.140,55000,7860.650,5
SBR,17/11/2011,0.145,0.145,0.135,0.135,7314,1033.690,3
SBR,18/11/2011,0.000,0.000,0.000,0.135,0,0.000,0
SBR,21/11/2011,0.140,0.140,0.140,0.140,150000,21000.000,5
SBR,22/11/2011,0.140,0.140,0.135,0.135,52000,7145.000,3
SBR,23/11/2011,0.135,0.135,0.130,0.130,23000,3013.255,3
SBR,24/11/2011,0.130,0.130,0.130,0.130,360000,46800.000,5
SBR,25/11/2011,0.130,0.130,0.130,0.130,19000,2470.000,2
SBR,28/11/2011,0.130,0.130,0.120,0.120,230000,28126.510,6
SBR,29/11/2011,0.125,0.125,0.125,0.125,800,100.000,1
SBR,30/11/2011,0.125,0.125,0.125,0.125,5000,625.000,1
SBR,01/12/2011,0.120,0.120,0.115,0.115,250000,29608.255,8
SBR,02/12/2011,0.115,0.115,0.110,0.110,900000,101108.255,2
SBR,05/12/2011,0.120,0.120,0.120,0.120,10000,1200.000,1
SBR,06/12/2011,0.120,0.120,0.120,0.120,20500,2460.000,2
SBR,07/12/2011,0.115,0.120,0.115,0.120,35000,4125.000,2
SBR,08/12/2011,0.115,0.115,0.110,0.110,340000,37460.000,7
SBR,09/12/2011,0.120,0.120,0.120,0.120,52000,6240.000,1
SBR,12/12/2011,0.120,0.120,0.120,0.120,100000,12000.000,2
SBR,13/12/2011,0.120,0.120,0.115,0.120,1667500,191850.000,17
SBR,14/12/2011,0.115,0.120,0.115,0.120,150000,17625.000,3
SBR,15/12/2011,0.120,0.120,0.120,0.120,100000,12000.000,3
SBR,16/12/2011,0.000,0.000,0.000,0.120,0,0.000,0
SBR,19/12/2011,0.120,0.120,0.120,0.120,55488,6658.560,1
SBR,20/12/2011,0.000,0.000,0.000,0.120,0,0.000,0
SBR,21/12/2011,0.000,0.000,0.000,0.120,0,0.000,0
SBR,22/12/2011,0.130,0.130,0.130,0.130,8000,1040.000,2
SBR,23/12/2011,0.000,0.000,0.000,0.130,0,0.000,0
SBR,28/12/2011,0.120,0.120,0.120,0.120,50000,6000.000,2
SBR,29/12/2011,0.120,0.120,0.120,0.120,100,12.000,1
SBR,30/12/2011,0.000,0.000,0.000,0.120,0,0.000,0
SBR,03/01/2012,0.000,0.000,0.000,0.120,0,0.000,0
SBR,04/01/2012,0.130,0.145,0.130,0.145,48000,6640.000,3
SBR,05/01/2012,0.130,0.130,0.130,0.130,2000,260.000,1
SBR,06/01/2012,0.120,0.120,0.110,0.110,106500,11909.120,3
SBR,09/01/2012,0.135,0.135,0.135,0.135,50000,6750.000,2
SBR,10/01/2012,0.130,0.135,0.130,0.135,200000,26940.000,6
SBR,11/01/2012,0.135,0.135,0.135,0.135,142000,19170.000,4
SBR,12/01/2012,0.135,0.140,0.135,0.140,65000,9000.000,2
SBR,13/01/2012,0.140,0.150,0.140,0.150,171500,25090.650,11
SBR,16/01/2012,0.000,0.000,0.000,0.150,0,0.000,0
SBR,17/01/2012,0.150,0.155,0.140,0.155,109380,16370.850,8
SBR,18/01/2012,0.160,0.165,0.160,0.165,484252,78052.330,26
SBR,19/01/2012,0.170,0.175,0.155,0.165,334282,55092.585,24
SBR,20/01/2012,0.165,0.165,0.150,0.150,108290,16535.900,9
SBR,23/01/2012,0.150,0.160,0.150,0.160,54894,8448.045,6
SBR,24/01/2012,0.160,0.160,0.150,0.160,72927,11139.205,6
SBR,25/01/2012,0.160,0.160,0.155,0.155,109048,17237.290,9
SBR,27/01/2012,0.160,0.160,0.150,0.155,175988,26798.330,14
SBR,30/01/2012,0.155,0.155,0.140,0.145,33573,4941.755,5
SBR,31/01/2012,0.150,0.150,0.140,0.140,10301,1463.550,4
SBR,01/02/2012,0.140,0.150,0.140,0.140,103391,14541.740,8
SBR,02/02/2012,0.000,0.000,0.000,0.140,0,0.000,0
SBR,03/02/2012,0.150,0.150,0.140,0.140,68000,10080.000,3
SBR,06/02/2012,0.150,0.150,0.150,0.150,30000,4500.000,1
SBR,07/02/2012,0.000,0.000,0.000,0.150,0,0.000,0
SBR,08/02/2012,0.140,0.140,0.140,0.140,525000,73500.000,8
SBR,09/02/2012,0.145,0.145,0.145,0.145,37000,5365.000,3
SBR,10/02/2012,0.140,0.140,0.140,0.140,30000,4200.000,1
SBR,13/02/2012,0.000,0.000,0.000,0.140,0,0.000,0
SBR,14/02/2012,0.140,0.140,0.140,0.140,125000,17500.000,2
SBR,15/02/2012,0.140,0.140,0.140,0.140,325000,45500.000,5
SBR,16/02/2012,0.150,0.150,0.150,0.150,100000,15000.000,4
SBR,17/02/2012,0.140,0.145,0.140,0.145,126071,17699.940,5
SBR,20/02/2012,0.140,0.140,0.130,0.130,313029,42153.560,6
SBR,21/02/2012,0.135,0.145,0.135,0.145,39971,5481.440,3
SBR,22/02/2012,0.000,0.000,0.000,0.145,0,0.000,0
SBR,23/02/2012,0.000,0.000,0.000,0.145,0,0.000,0
SBR,24/02/2012,0.000,0.000,0.000,0.145,0,0.000,0
SBR,27/02/2012,0.140,0.140,0.140,0.140,10000,1400.000,1
SBR,28/02/2012,0.140,0.140,0.140,0.140,87500,12250.000,5
SBR,29/02/2012,0.000,0.000,0.000,0.140,0,0.000,0
SBR,01/03/2012,0.135,0.140,0.135,0.140,16500,2295.000,3
SBR,02/03/2012,0.000,0.000,0.000,0.140,0,0.000,0
SBR,05/03/2012,0.140,0.140,0.140,0.140,10000,1400.000,1
SBR,06/03/2012,0.140,0.140,0.135,0.135,201500,27435.000,5
SBR,07/03/2012,0.135,0.135,0.135,0.135,23000,3105.000,3
SBR,08/03/2012,0.135,0.135,0.135,0.135,150000,20250.000,4
SBR,09/03/2012,0.140,0.140,0.135,0.135,205000,27707.590,15
SBR,12/03/2012,0.000,0.000,0.000,0.135,0,0.000,0
SBR,13/03/2012,0.135,0.135,0.135,0.135,35583,4803.705,4
SBR,14/03/2012,0.000,0.000,0.000,0.135,0,0.000,0
SBR,15/03/2012,0.125,0.125,0.125,0.125,5882,735.250,1
SBR,16/03/2012,0.000,0.000,0.000,0.125,0,0.000,0
SBR,19/03/2012,0.135,0.135,0.135,0.135,50000,6750.000,2
SBR,20/03/2012,0.000,0.000,0.000,0.135,0,0.000,0
SBR,21/03/2012,0.000,0.000,0.000,0.135,0,0.000,0
SBR,22/03/2012,0.000,0.000,0.000,0.135,16000,2080.000,1
SBR,23/03/2012,0.130,0.130,0.130,0.130,6518,847.340,1
SBR,26/03/2012,0.135,0.135,0.135,0.135,60000,8100.000,3
SBR,27/03/2012,0.135,0.135,0.120,0.130,174482,22830.660,10
SBR,28/03/2012,0.120,0.120,0.120,0.120,12118,1454.160,2
SBR,29/03/2012,0.120,0.120,0.115,0.115,267000,30915.000,6
SBR,30/03/2012,0.135,0.135,0.135,0.135,62500,8437.500,5
SBR,02/04/2012,0.000,0.000,0.000,0.135,0,0.000,0
SBR,03/04/2012,0.000,0.000,0.000,0.135,0,0.000,0
SBR,04/04/2012,0.135,0.135,0.135,0.135,23000,3105.000,2
SBR,05/04/2012,0.125,0.125,0.120,0.120,90000,11100.000,2
SBR,10/04/2012,0.135,0.135,0.135,0.135,194170,26212.950,3
SBR,11/04/2012,0.140,0.140,0.135,0.135,570000,77075.000,16
SBR,12/04/2012,0.135,0.135,0.135,0.135,165000,22275.000,5
SBR,13/04/2012,0.140,0.140,0.140,0.140,15000,2100.000,1
SBR,16/04/2012,0.140,0.140,0.140,0.140,45000,6300.000,4
