Code,Date,Open,High,Low,Close,Volume,Value,Trades
SE1,07/02/2017,0.335,0.360,0.335,0.350,260000,90688.795,22
SE1,08/02/2017,0.325,0.340,0.325,0.325,48500,15850.000,8
SE1,09/02/2017,0.325,0.330,0.310,0.320,520262,165655.900,22
SE1,10/02/2017,0.320,0.325,0.320,0.325,79833,25868.770,9
SE1,13/02/2017,0.325,0.340,0.320,0.320,230376,77155.240,16
SE1,14/02/2017,0.320,0.330,0.305,0.330,425789,131506.020,25
SE1,15/02/2017,0.335,0.345,0.325,0.340,589384,199163.615,53
SE1,16/02/2017,0.340,0.345,0.330,0.345,73014,24520.330,10
SE1,17/02/2017,0.340,0.340,0.335,0.335,100000,33800.000,5
SE1,20/02/2017,0.340,0.345,0.300,0.310,1010010,316729.360,71
SE1,21/02/2017,0.300,0.330,0.300,0.310,249857,78453.100,38
SE1,22/02/2017,0.310,0.310,0.305,0.310,57000,17599.500,4
SE1,23/02/2017,0.305,0.310,0.300,0.305,207906,63019.095,18
SE1,24/02/2017,0.305,0.310,0.300,0.305,136615,41425.650,9
SE1,27/02/2017,0.310,0.320,0.290,0.290,160825,48803.555,10
SE1,28/02/2017,0.310,0.320,0.290,0.290,510705,154076.535,24
SE1,01/03/2017,0.310,0.320,0.285,0.310,343224,103773.635,28
SE1,02/03/2017,0.295,0.295,0.290,0.290,23900,7034.750,3
SE1,03/03/2017,0.290,0.300,0.270,0.300,253000,73094.500,13
SE1,06/03/2017,0.305,0.305,0.300,0.300,12892,3875.810,3
SE1,07/03/2017,0.300,0.310,0.300,0.300,86250,26104.790,8
SE1,08/03/2017,0.300,0.300,0.300,0.300,71565,21469.500,7
SE1,09/03/2017,0.285,0.300,0.275,0.285,187893,53048.755,19
SE1,10/03/2017,0.300,0.300,0.290,0.300,276000,80536.150,16
SE1,13/03/2017,0.295,0.295,0.285,0.285,34018,9761.790,3
SE1,14/03/2017,0.290,0.295,0.285,0.285,137000,39655.000,9
SE1,15/03/2017,0.290,0.330,0.290,0.315,161272,50011.790,16
SE1,16/03/2017,0.310,0.315,0.310,0.315,66342,20747.730,2
SE1,17/03/2017,0.300,0.310,0.300,0.310,33183,9969.720,6
SE1,20/03/2017,0.310,0.360,0.310,0.335,486505,160962.720,29
SE1,21/03/2017,0.335,0.350,0.330,0.350,378661,128225.330,32
SE1,22/03/2017,0.350,0.370,0.335,0.360,610623,215262.430,41
SE1,23/03/2017,0.360,0.360,0.340,0.350,415353,143625.300,30
SE1,24/03/2017,0.350,0.380,0.350,0.375,474732,172225.380,36
SE1,27/03/2017,0.375,0.375,0.370,0.370,66150,24698.000,6
SE1,28/03/2017,0.350,0.350,0.330,0.350,581250,197970.000,20
SE1,29/03/2017,0.340,0.350,0.340,0.350,25000,8550.000,2
SE1,30/03/2017,0.340,0.340,0.325,0.340,125000,40967.500,15
SE1,31/03/2017,0.325,0.360,0.320,0.360,182223,59731.510,20
SE1,03/04/2017,0.000,0.000,0.000,0.360,0,0.000,0
SE1,04/04/2017,0.360,0.370,0.360,0.370,59500,21667.920,6
SE1,05/04/2017,0.360,0.360,0.330,0.330,28749,10032.170,4
SE1,06/04/2017,0.350,0.395,0.350,0.375,946362,356304.790,40
SE1,07/04/2017,0.385,0.435,0.380,0.420,809072,330770.200,62
SE1,10/04/2017,0.420,0.420,0.380,0.380,595354,234793.200,46
SE1,11/04/2017,0.380,0.390,0.365,0.390,178424,66872.385,16
SE1,12/04/2017,0.390,0.390,0.360,0.360,150964,55352.290,17
SE1,13/04/2017,0.390,0.430,0.390,0.430,964013,390038.750,49
SE1,18/04/2017,0.420,0.420,0.370,0.400,343930,137608.090,23
SE1,19/04/2017,0.380,0.400,0.380,0.400,55045,21757.100,5
SE1,20/04/2017,0.400,0.420,0.380,0.420,192820,78592.115,24
SE1,21/04/2017,0.420,0.450,0.400,0.440,391199,161002.615,17
SE1,24/04/2017,0.450,0.470,0.440,0.450,287789,131281.015,46
SE1,26/04/2017,0.445,0.445,0.420,0.420,48893,21113.455,8
SE1,27/04/2017,0.430,0.430,0.410,0.410,115926,49109.920,11
SE1,28/04/2017,0.430,0.430,0.400,0.430,1151732,474994.050,42
SE1,01/05/2017,0.390,0.390,0.390,0.390,32225,12567.750,3
SE1,02/05/2017,0.385,0.385,0.380,0.380,54300,20655.500,2
SE1,03/05/2017,0.380,0.395,0.360,0.395,596468,223207.410,24
SE1,04/05/2017,0.385,0.385,0.350,0.370,138805,49995.570,16
SE1,05/05/2017,0.360,0.375,0.360,0.370,46494,16970.015,8
SE1,08/05/2017,0.360,0.370,0.360,0.370,60000,21916.960,4
SE1,09/05/2017,0.350,0.375,0.340,0.375,373506,128199.450,12
SE1,10/05/2017,0.365,0.375,0.340,0.370,679147,236639.605,30
SE1,11/05/2017,0.360,0.360,0.355,0.360,183396,66011.080,7
SE1,12/05/2017,0.360,0.360,0.350,0.350,90385,31934.750,5
SE1,15/05/2017,0.350,0.360,0.350,0.350,108387,38473.930,5
SE1,16/05/2017,0.360,0.365,0.350,0.365,43542,15694.440,8
SE1,17/05/2017,0.365,0.365,0.365,0.365,15835,5779.775,1
SE1,18/05/2017,0.340,0.350,0.325,0.345,164612,56273.780,6
SE1,19/05/2017,0.325,0.325,0.320,0.320,92500,29603.380,4
SE1,22/05/2017,0.330,0.340,0.320,0.330,61406,20132.220,7
SE1,23/05/2017,0.320,0.320,0.305,0.310,321656,100345.065,11
SE1,24/05/2017,0.310,0.315,0.295,0.310,295609,90493.290,22
SE1,25/05/2017,0.310,0.335,0.310,0.335,32357,10550.670,6
SE1,26/05/2017,0.335,0.335,0.335,0.335,23880,7999.800,2
SE1,29/05/2017,0.350,0.350,0.350,0.350,46146,16151.100,7
SE1,30/05/2017,0.350,0.350,0.320,0.320,232830,77480.600,17
SE1,31/05/2017,0.320,0.330,0.310,0.330,110580,35439.550,9
SE1,01/06/2017,0.335,0.340,0.335,0.340,125000,42387.500,6
SE1,02/06/2017,0.340,0.340,0.310,0.325,401394,125249.640,24
SE1,05/06/2017,0.310,0.330,0.300,0.330,120173,36260.190,9
SE1,06/06/2017,0.330,0.330,0.295,0.310,172850,51556.360,12
SE1,07/06/2017,0.300,0.310,0.295,0.310,17892,5324.570,3
SE1,08/06/2017,0.300,0.310,0.300,0.310,285000,85900.000,8
SE1,09/06/2017,0.300,0.320,0.300,0.320,86827,26469.100,8
SE1,13/06/2017,0.300,0.300,0.300,0.300,84774,25432.200,3
SE1,14/06/2017,0.300,0.310,0.300,0.310,42300,12738.000,3
SE1,15/06/2017,0.320,0.320,0.300,0.300,52293,15723.960,3
SE1,16/06/2017,0.000,0.000,0.000,0.300,0,0.000,0
SE1,19/06/2017,0.305,0.310,0.300,0.300,95032,28746.410,9
SE1,20/06/2017,0.000,0.000,0.000,0.300,0,0.000,0
SE1,21/06/2017,0.310,0.330,0.310,0.330,152879,49936.350,13
SE1,22/06/2017,0.305,0.305,0.300,0.300,20000,6075.000,2
SE1,23/06/2017,0.310,0.310,0.310,0.310,28617,8871.270,3
SE1,26/06/2017,0.310,0.310,0.300,0.300,16383,5018.730,2
SE1,27/06/2017,0.300,0.300,0.290,0.300,346315,100999.965,8
SE1,28/06/2017,0.300,0.315,0.300,0.315,205344,61678.200,5
SE1,29/06/2017,0.300,0.300,0.290,0.300,269813,80370.200,16
SE1,30/06/2017,0.305,0.305,0.300,0.300,190918,57690.400,10
SE1,03/07/2017,0.305,0.305,0.300,0.300,70802,21390.900,5
SE1,04/07/2017,0.290,0.290,0.290,0.290,82500,23925.000,8
SE1,05/07/2017,0.300,0.300,0.300,0.300,2260,678.000,1
SE1,06/07/2017,0.290,0.290,0.290,0.290,4541,1316.890,1
SE1,07/07/2017,0.300,0.300,0.290,0.295,62234,18286.240,7
SE1,10/07/2017,0.310,0.310,0.285,0.285,122634,36057.070,9
SE1,11/07/2017,0.300,0.300,0.290,0.290,57431,17156.390,5
SE1,12/07/2017,0.295,0.295,0.270,0.270,506572,144004.030,17
SE1,13/07/2017,0.270,0.275,0.265,0.270,630347,170174.845,20
SE1,14/07/2017,0.285,0.285,0.285,0.285,4334,1235.190,2
SE1,17/07/2017,0.280,0.280,0.270,0.270,30000,8200.000,5
SE1,18/07/2017,0.285,0.300,0.285,0.300,146406,43050.830,15
SE1,19/07/2017,0.300,0.350,0.300,0.350,161471,52941.450,18
SE1,20/07/2017,0.360,0.360,0.300,0.300,240527,76568.695,17
SE1,21/07/2017,0.310,0.335,0.280,0.335,1421612,423325.705,39
SE1,24/07/2017,0.330,0.330,0.300,0.300,209962,65679.860,17
SE1,25/07/2017,0.300,0.305,0.290,0.300,111346,33222.195,6
SE1,26/07/2017,0.300,0.345,0.300,0.345,460000,152450.045,42
SE1,27/07/2017,0.325,0.350,0.325,0.345,179000,60633.395,10
SE1,28/07/2017,0.345,0.345,0.345,0.345,3077,1061.565,1
SE1,31/07/2017,0.340,0.370,0.340,0.360,764261,275646.285,50
SE1,01/08/2017,0.370,0.390,0.360,0.380,634655,238001.970,50
SE1,02/08/2017,0.360,0.365,0.360,0.360,127299,45922.640,10
SE1,03/08/2017,0.355,0.355,0.350,0.350,96565,33849.050,9
SE1,04/08/2017,0.355,0.365,0.355,0.360,96146,34668.750,9
SE1,07/08/2017,0.350,0.350,0.330,0.330,247970,85709.500,13
SE1,08/08/2017,0.000,0.000,0.000,0.330,0,0.000,0
SE1,09/08/2017,0.000,0.000,0.000,0.330,0,0.000,0
SE1,10/08/2017,0.000,0.000,0.000,0.330,0,0.000,0
SE1,11/08/2017,0.000,0.000,0.000,0.330,0,0.000,0
SE1,14/08/2017,0.340,0.380,0.340,0.350,742745,265963.320,40
SE1,15/08/2017,0.350,0.350,0.330,0.340,510455,173501.400,28
SE1,16/08/2017,0.330,0.340,0.330,0.340,457730,155032.955,32
SE1,17/08/2017,0.325,0.340,0.320,0.325,424147,138911.490,28
SE1,18/08/2017,0.330,0.380,0.320,0.380,870000,301314.135,47
SE1,21/08/2017,0.380,0.380,0.330,0.330,118700,40123.500,8
SE1,22/08/2017,0.340,0.380,0.340,0.370,500310,179209.690,81
SE1,23/08/2017,0.370,0.370,0.340,0.365,437473,155218.110,19
SE1,24/08/2017,0.340,0.360,0.310,0.330,907257,292940.060,65
SE1,25/08/2017,0.320,0.325,0.315,0.320,834224,266887.180,33
SE1,28/08/2017,0.315,0.340,0.315,0.325,277330,89529.540,17
SE1,29/08/2017,0.315,0.320,0.305,0.305,363860,113907.265,21
SE1,30/08/2017,0.310,0.320,0.310,0.315,222289,70074.255,13
SE1,31/08/2017,0.320,0.330,0.320,0.320,478001,154817.560,28
SE1,01/09/2017,0.325,0.325,0.315,0.315,148109,47190.725,16
SE1,04/09/2017,0.330,0.330,0.305,0.305,431308,138535.010,22
SE1,05/09/2017,0.315,0.325,0.315,0.325,228829,73142.710,14
SE1,06/09/2017,0.325,0.325,0.310,0.310,230065,72613.740,11
SE1,07/09/2017,0.310,0.320,0.310,0.310,260922,81465.920,18
SE1,08/09/2017,0.310,0.310,0.305,0.305,233085,71487.150,13
SE1,11/09/2017,0.310,0.310,0.295,0.295,315794,95147.500,17
SE1,12/09/2017,0.290,0.295,0.275,0.295,270452,76808.190,28
SE1,13/09/2017,0.295,0.320,0.295,0.305,153276,47391.735,10
SE1,14/09/2017,0.285,0.295,0.280,0.280,143825,40835.745,14
SE1,15/09/2017,0.300,0.300,0.300,0.300,50000,15000.000,5
SE1,18/09/2017,0.295,0.300,0.280,0.280,245378,70565.605,17
SE1,19/09/2017,0.280,0.280,0.275,0.275,120560,33741.800,10
SE1,20/09/2017,0.290,0.320,0.270,0.300,727963,211330.435,52
SE1,21/09/2017,0.315,0.330,0.315,0.330,615586,200801.380,28
SE1,22/09/2017,0.320,0.340,0.320,0.320,162003,52801.020,7
SE1,25/09/2017,0.320,0.320,0.295,0.295,103342,30698.710,5
SE1,26/09/2017,0.295,0.305,0.285,0.305,45872,13320.330,6
SE1,27/09/2017,0.280,0.305,0.280,0.295,105829,31186.100,10
SE1,28/09/2017,0.295,0.310,0.285,0.310,299100,88058.995,15
SE1,29/09/2017,0.290,0.290,0.285,0.285,317334,91353.465,11
SE1,02/10/2017,0.285,0.285,0.285,0.285,113090,32230.650,7
SE1,03/10/2017,0.285,0.285,0.285,0.285,8206,2338.710,1
SE1,04/10/2017,0.300,0.300,0.300,0.300,7500,2250.000,1
SE1,05/10/2017,0.290,0.345,0.290,0.335,537292,174426.555,39
SE1,06/10/2017,0.340,0.350,0.335,0.340,509500,174931.680,25
SE1,09/10/2017,0.330,0.330,0.320,0.325,338425,110724.880,21
SE1,10/10/2017,0.340,0.340,0.325,0.325,105608,34902.870,8
SE1,11/10/2017,0.335,0.380,0.330,0.380,1153495,412431.710,58
SE1,12/10/2017,0.410,0.425,0.400,0.405,2972713,1224360.980,174
SE1,13/10/2017,0.410,0.415,0.380,0.385,796206,309940.625,45
SE1,16/10/2017,0.380,0.380,0.360,0.380,502299,186029.310,64
SE1,17/10/2017,0.360,0.365,0.355,0.365,333300,119764.105,12
SE1,18/10/2017,0.360,0.360,0.340,0.340,388833,134310.045,32
SE1,19/10/2017,0.345,0.355,0.340,0.345,198911,67754.180,15
SE1,20/10/2017,0.345,0.345,0.330,0.340,343097,116377.795,16
SE1,23/10/2017,0.340,0.340,0.320,0.320,792883,260310.270,29
SE1,24/10/2017,0.320,0.335,0.310,0.330,262493,85675.350,16
SE1,25/10/2017,0.330,0.330,0.315,0.315,202429,64954.070,14
SE1,26/10/2017,0.320,0.325,0.320,0.325,150254,48330.515,11
SE1,27/10/2017,0.330,0.340,0.320,0.340,236194,77013.105,22
SE1,30/10/2017,0.330,0.350,0.330,0.350,1299593,421646.680,28
SE1,31/10/2017,0.350,0.350,0.340,0.345,61863,21543.420,6
SE1,01/11/2017,0.335,0.335,0.325,0.335,175004,57780.080,39
SE1,02/11/2017,0.335,0.365,0.335,0.365,182348,65113.965,23
SE1,03/11/2017,0.370,0.380,0.345,0.360,748235,271116.680,38
SE1,06/11/2017,0.360,0.360,0.335,0.340,170653,59017.925,12
SE1,07/11/2017,0.340,0.340,0.340,0.340,42526,14458.840,2
SE1,08/11/2017,0.345,0.345,0.330,0.345,181637,61809.295,14
SE1,09/11/2017,0.345,0.375,0.340,0.370,309894,108246.110,17
SE1,10/11/2017,0.365,0.375,0.330,0.375,658287,236327.910,37
SE1,13/11/2017,0.380,0.390,0.355,0.360,177716,65728.400,22
SE1,14/11/2017,0.355,0.355,0.330,0.350,351093,119331.400,22
SE1,15/11/2017,0.355,0.360,0.345,0.350,103120,36287.200,10
SE1,16/11/2017,0.345,0.345,0.330,0.345,97783,32664.165,15
SE1,17/11/2017,0.325,0.360,0.325,0.360,19181,6442.830,7
SE1,20/11/2017,0.345,0.345,0.345,0.345,27586,9517.170,2
SE1,21/11/2017,0.000,0.000,0.000,0.345,0,0.000,0
SE1,22/11/2017,0.000,0.000,0.000,0.345,0,0.000,0
SE1,23/11/2017,0.345,0.345,0.325,0.330,1037667,343998.325,85
SE1,24/11/2017,0.330,0.330,0.310,0.310,436498,140610.700,38
SE1,27/11/2017,0.315,0.315,0.285,0.290,720810,216221.621,75
SE1,28/11/2017,0.290,0.305,0.285,0.305,732103,218143.085,87
SE1,29/11/2017,0.305,0.325,0.305,0.320,541554,169568.875,83
SE1,30/11/2017,0.305,0.305,0.300,0.300,208337,62750.165,21
SE1,01/12/2017,0.305,0.305,0.295,0.295,160206,47561.805,26
SE1,04/12/2017,0.295,0.295,0.275,0.290,844001,243836.070,48
SE1,05/12/2017,0.280,0.320,0.270,0.295,1222205,362321.760,64
SE1,06/12/2017,0.300,0.300,0.285,0.300,832844,247117.285,28
SE1,07/12/2017,0.300,0.300,0.290,0.300,123888,36352.520,8
SE1,08/12/2017,0.300,0.305,0.290,0.300,401007,119781.840,17
SE1,11/12/2017,0.300,0.300,0.285,0.295,273260,78840.075,10
SE1,12/12/2017,0.290,0.290,0.280,0.280,440518,123986.190,15
SE1,13/12/2017,0.275,0.295,0.270,0.295,668293,188459.720,37
SE1,14/12/2017,0.280,0.280,0.280,0.280,225669,63187.320,19
SE1,15/12/2017,0.280,0.280,0.275,0.275,116655,32352.315,11
SE1,18/12/2017,0.280,0.290,0.275,0.290,126969,35883.585,8
SE1,19/12/2017,0.290,0.290,0.280,0.290,32629,9376.120,3
SE1,20/12/2017,0.275,0.285,0.275,0.280,61968,17333.090,15
SE1,21/12/2017,0.280,0.280,0.265,0.265,108004,29924.620,31
SE1,22/12/2017,0.260,0.275,0.250,0.275,318284,82257.565,25
SE1,27/12/2017,0.250,0.250,0.240,0.240,111396,27145.475,7
SE1,28/12/2017,0.240,0.290,0.240,0.285,70632,19526.510,13
SE1,29/12/2017,0.280,0.295,0.270,0.295,372202,107045.240,25
SE1,02/01/2018,0.295,0.300,0.280,0.300,514991,151620.705,32
SE1,03/01/2018,0.290,0.305,0.285,0.305,242783,71630.545,19
SE1,04/01/2018,0.305,0.305,0.300,0.300,94213,28718.900,11
SE1,05/01/2018,0.285,0.290,0.285,0.290,42454,12279.260,5
SE1,08/01/2018,0.290,0.290,0.280,0.280,26603,7483.320,3
SE1,09/01/2018,0.290,0.290,0.270,0.280,29869,8330.580,9
SE1,10/01/2018,0.280,0.310,0.280,0.300,589499,176854.205,27
SE1,11/01/2018,0.310,0.320,0.295,0.320,386296,119968.300,26
SE1,12/01/2018,0.305,0.305,0.305,0.305,14339,4373.395,3
SE1,15/01/2018,0.320,0.325,0.300,0.300,300010,93641.320,28
SE1,16/01/2018,0.300,0.310,0.290,0.300,114343,34349.025,10
SE1,17/01/2018,0.285,0.285,0.285,0.285,5385,1534.725,2
SE1,18/01/2018,0.280,0.330,0.280,0.325,288489,90395.375,19
SE1,19/01/2018,0.310,0.310,0.310,0.310,3870,1199.700,2
SE1,22/01/2018,0.295,0.295,0.280,0.280,352673,102365.790,15
SE1,23/01/2018,0.280,0.285,0.275,0.285,204704,57363.740,9
SE1,24/01/2018,0.280,0.290,0.270,0.275,474581,131226.410,24
SE1,25/01/2018,0.280,0.280,0.280,0.280,65533,18349.240,2
SE1,29/01/2018,0.290,0.290,0.270,0.270,125701,34998.220,14
SE1,30/01/2018,0.000,0.000,0.000,0.270,0,0.000,0
SE1,31/01/2018,0.270,0.285,0.265,0.285,233009,64848.555,13
SE1,01/02/2018,0.270,0.290,0.270,0.285,365455,103569.535,15
SE1,02/02/2018,0.280,0.280,0.280,0.280,350000,98000.000,5
SE1,05/02/2018,0.270,0.270,0.265,0.265,160310,42996.540,12
SE1,06/02/2018,0.255,0.280,0.250,0.280,574684,153052.505,22
SE1,07/02/2018,0.270,0.270,0.250,0.250,344926,89054.170,20
SE1,08/02/2018,0.250,0.280,0.250,0.270,155695,40787.800,11
SE1,09/02/2018,0.250,0.275,0.250,0.260,123749,31940.840,7
SE1,12/02/2018,0.260,0.260,0.260,0.260,146546,38101.960,1
SE1,13/02/2018,0.245,0.270,0.240,0.260,549572,135015.225,25
SE1,14/02/2018,0.260,0.260,0.245,0.245,47583,11959.535,7
SE1,15/02/2018,0.245,0.260,0.245,0.250,194053,48509.245,15
SE1,16/02/2018,0.250,0.260,0.240,0.260,1027616,256180.585,41
SE1,19/02/2018,0.240,0.240,0.240,0.240,4488,1077.120,1
SE1,20/02/2018,0.240,0.275,0.220,0.270,1082839,263457.350,77
SE1,21/02/2018,0.270,0.280,0.255,0.275,265899,71386.700,18
SE1,22/02/2018,0.275,0.280,0.275,0.280,75000,20656.250,6
SE1,23/02/2018,0.255,0.255,0.255,0.255,10000,2550.000,1
SE1,26/02/2018,0.255,0.290,0.255,0.275,200163,55661.565,10
SE1,27/02/2018,0.275,0.275,0.270,0.270,7053,1919.310,3
SE1,28/02/2018,0.255,0.255,0.250,0.250,161289,40474.200,10
SE1,01/03/2018,0.250,0.250,0.250,0.250,11279,2819.750,2
SE1,02/03/2018,0.265,0.265,0.230,0.230,377966,89739.130,97
SE1,06/03/2018,0.235,0.260,0.235,0.250,305150,75824.470,15
SE1,07/03/2018,0.260,0.280,0.255,0.265,1272696,338626.700,85
SE1,08/03/2018,0.245,0.280,0.245,0.280,1211456,325732.565,48
SE1,09/03/2018,0.270,0.285,0.265,0.270,973783,265102.420,43
SE1,12/03/2018,0.270,0.290,0.270,0.290,188750,52075.000,12
SE1,13/03/2018,0.265,0.300,0.260,0.295,393750,112998.155,34
SE1,14/03/2018,0.285,0.300,0.285,0.285,722818,210187.500,44
SE1,15/03/2018,0.290,0.305,0.285,0.285,622676,183591.770,19
SE1,16/03/2018,0.280,0.290,0.275,0.275,121045,33978.490,15
SE1,19/03/2018,0.260,0.285,0.250,0.285,183571,49192.915,23
SE1,20/03/2018,0.280,0.285,0.265,0.280,137324,38212.825,12
SE1,21/03/2018,0.000,0.000,0.000,0.280,0,0.000,0
SE1,22/03/2018,0.255,0.270,0.250,0.250,195656,50576.685,11
SE1,23/03/2018,0.240,0.240,0.235,0.240,69623,16435.270,9
SE1,26/03/2018,0.240,0.240,0.240,0.240,2345,562.800,1
SE1,27/03/2018,0.250,0.250,0.240,0.240,68000,16900.000,5
SE1,28/03/2018,0.220,0.240,0.220,0.240,35452,8230.940,6
SE1,29/03/2018,0.220,0.250,0.220,0.230,255009,59462.560,16
SE1,03/04/2018,0.235,0.250,0.225,0.225,149491,35332.295,9
SE1,04/04/2018,0.240,0.270,0.240,0.270,690420,176839.475,72
SE1,05/04/2018,0.275,0.275,0.260,0.265,97573,25795.125,10
SE1,06/04/2018,0.000,0.000,0.000,0.265,0,0.000,0
SE1,09/04/2018,0.000,0.000,0.000,0.265,0,0.000,0
SE1,10/04/2018,0.250,0.260,0.240,0.260,353968,86009.920,8
SE1,11/04/2018,0.240,0.260,0.240,0.260,17148,4158.480,2
SE1,12/04/2018,0.000,0.000,0.000,0.260,0,0.000,0
SE1,13/04/2018,0.230,0.230,0.225,0.225,52572,12043.700,2
SE1,16/04/2018,0.220,0.245,0.220,0.240,86586,19507.495,13
SE1,17/04/2018,0.220,0.240,0.215,0.225,223878,49040.225,16
SE1,18/04/2018,0.220,0.230,0.205,0.230,39702,8741.460,5
SE1,19/04/2018,0.250,0.260,0.250,0.255,14344,3609.005,5
SE1,20/04/2018,0.235,0.235,0.220,0.220,558731,123197.160,8
SE1,24/04/2018,0.215,0.225,0.200,0.215,437472,91605.255,20
SE1,26/04/2018,0.220,0.225,0.190,0.220,157822,33693.205,16
SE1,27/04/2018,0.215,0.215,0.200,0.210,63704,13514.305,9
SE1,30/04/2018,0.195,0.195,0.195,0.195,24555,4788.225,3
SE1,01/05/2018,0.195,0.195,0.175,0.190,287639,53264.750,21
SE1,02/05/2018,0.180,0.210,0.180,0.200,1106522,220331.055,18
SE1,03/05/2018,0.215,0.215,0.200,0.200,20524,4134.800,3
SE1,04/05/2018,0.200,0.235,0.200,0.235,772489,162562.030,31
SE1,07/05/2018,0.230,0.240,0.220,0.230,146986,32858.445,10
SE1,08/05/2018,0.210,0.230,0.210,0.215,159546,35589.725,11
SE1,09/05/2018,0.215,0.235,0.210,0.235,244097,53199.070,14
SE1,14/05/2018,0.230,0.240,0.225,0.225,170000,39650.000,6
SE1,15/05/2018,0.225,0.225,0.220,0.220,171174,37964.150,6
SE1,16/05/2018,0.210,0.220,0.210,0.220,596135,128222.340,12
SE1,17/05/2018,0.210,0.210,0.205,0.205,331302,68860.945,8
SE1,24/05/2018,0.200,0.210,0.200,0.200,298040,60410.450,13
SE1,25/05/2018,0.205,0.210,0.195,0.210,218929,44659.790,8
SE1,28/05/2018,0.210,0.210,0.195,0.200,111215,21773.000,7
SE1,29/05/2018,0.210,0.210,0.190,0.200,1401230,281959.645,58
SE1,30/05/2018,0.210,0.210,0.190,0.190,726870,146615.030,60
SE1,31/05/2018,0.195,0.195,0.180,0.180,1069802,195516.605,49
SE1,01/06/2018,0.180,0.195,0.180,0.190,3837695,728791.930,13
SE1,04/06/2018,0.185,0.185,0.175,0.175,158195,28971.950,7
SE1,05/06/2018,0.185,0.205,0.175,0.195,789455,152800.745,55
SE1,06/06/2018,0.190,0.200,0.190,0.190,251750,48183.880,18
SE1,07/06/2018,0.195,0.210,0.195,0.200,501734,99898.290,25
SE1,08/06/2018,0.200,0.200,0.190,0.195,512070,98906.040,18
SE1,12/06/2018,0.205,0.225,0.205,0.210,488014,102648.010,29
SE1,13/06/2018,0.210,0.210,0.190,0.195,951347,188163.225,43
SE1,14/06/2018,0.200,0.210,0.190,0.200,374204,73714.070,21
SE1,15/06/2018,0.190,0.190,0.190,0.190,125552,23854.880,4
SE1,18/06/2018,0.185,0.185,0.180,0.180,312394,56889.405,13
SE1,19/06/2018,0.190,0.190,0.175,0.185,397465,73040.850,12
SE1,20/06/2018,0.190,0.190,0.180,0.180,144863,26332.840,17
SE1,21/06/2018,0.180,0.195,0.180,0.190,91253,17437.835,6
SE1,22/06/2018,0.195,0.200,0.185,0.185,307584,59197.970,14
SE1,26/06/2018,0.185,0.185,0.185,0.185,47482,8784.170,6
SE1,27/06/2018,0.185,0.190,0.170,0.185,532472,95738.100,42
SE1,28/06/2018,0.185,0.185,0.175,0.185,148148,26526.115,7
SE1,29/06/2018,0.195,0.205,0.190,0.200,474516,95558.380,26
SE1,02/07/2018,0.200,0.200,0.190,0.200,397285,76033.600,14
SE1,03/07/2018,0.195,0.195,0.190,0.190,53169,10358.520,3
SE1,04/07/2018,0.185,0.190,0.180,0.180,181882,33569.015,7
SE1,05/07/2018,0.000,0.000,0.000,0.180,0,0.000,0
SE1,06/07/2018,0.190,0.190,0.190,0.190,56250,10687.500,4
SE1,09/07/2018,0.180,0.190,0.180,0.185,102148,18658.120,6
SE1,10/07/2018,0.190,0.190,0.180,0.180,135002,24680.360,8
SE1,11/07/2018,0.180,0.185,0.180,0.185,25800,4648.000,2
SE1,12/07/2018,0.180,0.180,0.180,0.180,2777,499.860,1
SE1,13/07/2018,0.180,0.190,0.175,0.180,100105,17645.225,8
SE1,16/07/2018,0.170,0.180,0.170,0.175,188352,32111.600,12
SE1,17/07/2018,0.170,0.185,0.165,0.185,142781,24267.655,10
SE1,18/07/2018,0.175,0.175,0.175,0.175,66000,11550.000,3
SE1,19/07/2018,0.170,0.170,0.165,0.170,1677472,283120.240,41
SE1,20/07/2018,0.165,0.170,0.160,0.165,851605,140369.825,15
SE1,24/07/2018,0.160,0.165,0.160,0.165,859770,137752.200,12
SE1,25/07/2018,0.175,0.185,0.170,0.170,1355750,240239.830,47
SE1,26/07/2018,0.180,0.190,0.175,0.185,592183,106261.780,25
SE1,27/07/2018,0.180,0.180,0.170,0.170,333834,57158.700,16
SE1,30/07/2018,0.165,0.165,0.160,0.160,247471,39962.325,6
SE1,31/07/2018,0.170,0.170,0.160,0.160,58680,9565.600,5
SE1,01/08/2018,0.000,0.000,0.000,0.160,0,0.000,0
SE1,02/08/2018,0.160,0.160,0.160,0.160,76083,12173.280,10
SE1,03/08/2018,0.165,0.165,0.160,0.165,190566,31401.140,10
SE1,06/08/2018,0.160,0.170,0.155,0.155,232363,36152.470,7
SE1,07/08/2018,0.160,0.160,0.155,0.155,37638,5934.580,5
SE1,08/08/2018,0.160,0.165,0.155,0.165,240108,38446.035,7
SE1,09/08/2018,0.000,0.000,0.000,0.165,0,0.000,0
SE1,10/08/2018,0.160,0.160,0.140,0.145,880115,132229.950,40
SE1,13/08/2018,0.000,0.000,0.000,0.145,0,0.000,0
SE1,14/08/2018,0.000,0.000,0.000,0.145,0,0.000,0
SE1,15/08/2018,0.135,0.140,0.120,0.130,275871,35640.065,18
SE1,16/08/2018,0.135,0.140,0.125,0.125,570361,75056.225,24
SE1,17/08/2018,0.115,0.125,0.115,0.115,350044,42560.205,24
SE1,20/08/2018,0.125,0.125,0.120,0.125,113971,13780.500,75
